,Year,State.Code,State.Name,Academic Subjects.Arts/Music.Average GPA,Academic Subjects.Arts/Music.Average Years,Academic Subjects.English.Average GPA,Academic Subjects.English.Average Years,Academic Subjects.Foreign Languages.Average GPA,Academic Subjects.Foreign Languages.Average Years,Academic Subjects.Mathematics.Average GPA,Academic Subjects.Mathematics.Average Years,Academic Subjects.Natural Sciences.Average GPA,Academic Subjects.Natural Sciences.Average Years,Academic Subjects.Social Sciences/History.Average GPA,Academic Subjects.Social Sciences/History.Average Years,Family Income.Between 20-40k.Test-takers,Family Income.Between 40-60k.Test-takers,Family Income.Between 60-80k.Test-takers,Family Income.Between 80-100k.Test-takers,Family Income.Less than 20k.Test-takers,Family Income.More than 100k.Test-takers,GPA.A minus.Test-takers,GPA.A plus.Test-takers,GPA.A.Test-takers,GPA.B.Test-takers,GPA.C.Test-takers,GPA.D or lower.Test-takers,GPA.No response.Test-takers,Gender.Female.Test-takers,Gender.Male.Test-takers,Total_Overall_Score,AmericanIndianAlaskanNative,Asian,Hispanic,Black,White,HawaiianNativePacificIslander,TwoOrMoreRaces,FreeReducedLunchProp,StudentTeacherRatio
10,2015,GA,Georgia,3.81,1.9,3.47,3.7,3.43,2.5,3.26,3.7,3.39,3.6,3.45,3.6,0.11841202776482208,0.10358308869927844,0.08463881039260336,0.07168920958050976,0.09244423715328266,0.18593102691431865,0.1932837663584735,0.06238854289555269,0.19560207413097752,0.43724107657274547,0.07142857142857142,0.0006721720760514692,0.03938379653762792,0.5435265713737002,0.45647342862629975,976,0.0019650166710580303,0.03781675437063982,0.1457299157711794,0.36919208962706795,0.41037947641667005,0.0011193709215091647,0.03379737622187559,0.6316655288212449,15.819291891838365
11,2015,HI,Hawaii,3.8,2.3,3.4,3.9,3.48,2.5,3.15,3.9,3.29,3.6,3.45,3.8,0.10141987829614604,0.1068711967545639,0.1039553752535497,0.09254563894523327,0.07023326572008114,0.19814908722109534,0.19878296146044624,0.05540060851926978,0.19434584178498987,0.41683569979716023,0.09191176470588236,0.0015212981744421906,0.04120182555780933,0.559077079107505,0.4409229208924949,996,0.0031594274567982635,0.3025907305145746,0.11951427237012006,0.01932470672271216,0.12849254100387372,0.30421714882276985,0.12270117310915135,0.4978732922717086,15.979892879093862
12,2015,ID,Idaho,3.74,2.0,3.4,3.6,3.33,1.9,3.09,3.6,3.32,3.2,3.41,3.1,0.06482057078270698,0.06612037298671941,0.05849109918055948,0.03780729019497033,0.047075445040972025,0.07725346142978243,0.12964114156541395,0.039107092398982767,0.1502684374116982,0.2773099745690873,0.09968917773382312,0.006442497880757276,0.2975416784402374,0.49708957332579823,0.5029104266742017,930,0.01407973612897928,0.012232091533681877,0.17661771549010483,0.010182574658527906,0.7601996824788547,0.003117044863548025,0.023571154846303344,0.49246894928197726,18.710799631499732
13,2015,IL,Illinois,3.9,2.2,3.68,4.0,3.69,3.4,3.57,4.1,3.63,3.8,3.7,3.7,0.05464385474860335,0.0626745810055866,0.06424581005586592,0.07210195530726257,0.0356145251396648,0.33868715083798884,0.2204958100558659,0.12988826815642457,0.347590782122905,0.22870111731843576,0.020425977653631286,0.0005237430167597765,0.052374301675977654,0.5164106145251397,0.48358938547486036,1215,0.0026680021538197855,0.04738155848774903,0.2558602176903503,0.17180923338777326,0.48902805166987906,0.001013008615774501,0.03223992799465409,0.5009080807207379,15.826542592343051
14,2015,IN,Indiana,3.8,2.3,3.41,3.9,3.27,2.9,3.17,3.9,3.28,3.3,3.43,3.3,0.1103726760326407,0.11489442247833768,0.11886935307478759,0.0997518297299571,0.06957180112728191,0.2106082274753933,0.17313031042315133,0.05783629174728695,0.18774711870110206,0.4284933120215361,0.11462101455371414,0.0028182047615041643,0.03535374779170523,0.5558383107596534,0.4441616892403466,997,0.0021682790992802346,0.021524159732123405,0.11135818938661306,0.12403626731087522,0.6933466609075237,0.0006794387129079977,0.04688700485067638,0.49606586360039423,18.160913595729067
15,2015,IA,Iowa,3.92,2.7,3.77,4.0,3.72,3.4,3.63,4.1,3.7,3.8,3.79,3.7,0.06490872210953347,0.07302231237322515,0.10141987829614604,0.08012170385395538,0.033468559837728194,0.3488843813387424,0.16835699797160245,0.19776876267748478,0.39148073022312374,0.18661257606490872,0.017241379310344827,0.0010141987829614604,0.037525354969574036,0.5537525354969574,0.4462474645030426,1192,0.003759210565781186,0.023976964837384148,0.10274642325111727,0.056554123634036856,0.7751072274822287,0.00214554943461873,0.03571050079483309,0.41540275947255534,14.445255455477373
16,2015,KS,Kansas,3.93,2.8,3.72,3.9,3.71,3.0,3.54,4.0,3.68,3.7,3.75,3.7,0.06217277486910995,0.07395287958115183,0.07787958115183247,0.09031413612565445,0.028795811518324606,0.33049738219895286,0.17539267015706805,0.18520942408376964,0.38481675392670156,0.19633507853403143,0.024869109947643978,0.0,0.03337696335078534,0.5392670157068062,0.4607329842931937,1182,0.009212637749504675,0.027355455126000884,0.1916089469633705,0.06992475970591606,0.6508039822501679,0.0017274975029064532,0.04936672070213358,0.49165929819390547,15.018660817018247
17,2015,KY,Kentucky,3.93,2.3,3.77,4.0,3.75,2.9,3.67,4.1,3.7,3.8,3.76,3.6,0.0658578856152513,0.06759098786828423,0.08087810514153669,0.08723281340265743,0.03292894280762565,0.3443096476025419,0.170421721548238,0.21894858463316003,0.38648180242634317,0.18024263431542462,0.01559792027729636,0.0,0.02830733679953784,0.5181975736568457,0.48180242634315423,1176,0.0011992504320507329,0.015988062868117426,0.059678373565781,0.10557483876420377,0.7826675526256736,0.0010302187794166077,0.0338617029647569,0.602737250835507,16.390037133383075
18,2015,LA,Louisiana,3.92,2.4,3.65,4.0,3.63,2.9,3.5,4.2,3.58,4.0,3.66,4.0,0.08198380566801619,0.08248987854251012,0.07844129554655871,0.0728744939271255,0.05566801619433198,0.30313765182186236,0.1700404858299595,0.1847165991902834,0.32186234817813764,0.2646761133603239,0.032388663967611336,0.0005060728744939271,0.025809716599190284,0.542004048582996,0.45799595141700405,1125,0.0068942871334931564,0.015232826546414344,0.05926582451082563,0.4423627855981055,0.45513008705863695,0.0008459589459462844,0.020268230206578166,0.6237713821635592,17.32062868075801
19,2015,ME,Maine,3.82,2.4,3.58,4.0,3.52,2.9,3.4,3.9,3.47,3.6,3.57,3.5,0.02159873708381171,0.024110218140068886,0.022746842709529275,0.021742250287026407,0.014781859931113663,0.0656572904707233,0.16460964408725604,0.04025545350172216,0.1565011481056257,0.427812858783008,0.0980195177956372,0.005166475315729047,0.10763490241102182,0.48643800229621126,0.5135619977037887,940,0.006632201891027821,0.014834591751128041,0.020406775049316372,0.0337732127066186,0.902744711244133,0.0010600185928394893,0.020548488764936625,0.4633117018379514,11.926256937918726
